0.441406;0.0078125;3.9999955831045986;3.9999985964955771;3.9999996549681631;0.00038571404525100661;0.00013548449101108417;4.0000001779083814;4.0000014236529049;0.0
0.449219;0.0078125;3.9999985964955771;3.9999996549681631;3.9999999556193035;0.00013548449101108417;3.8483345974782424e-05;4.0000001812648289;4.0000010187210977;0.0
0.457031;0.0078125;3.9999996549681631;3.9999999556193035;4.0000000103864215;3.8483345974782424e-05;7.0101910978337401e-06;4.0000000717787296;4.0000004123076138;0.0
0.464844;0.0078125;3.9999999556193035;4.0000000103864215;4.0000000084102716;7.0101910978337401e-06;-2.5294718852819642e-07;4.0000000159550959;4.0000001074789893;0.0
0.472656;0.0078125;4.0000000103864215;4.0000000084102716;4.0000000024839579;-2.5294718852819642e-07;-7.5856814873986878e-07;4.0000000004330651;4.0000000112347376;0.0
0.480469;0.0078125;4.0000000084102716;4.0000000024839579;4.0000000002271126;-7.5856814873986878e-07;-2.8887620828754734e-07;3.9999999988861736;3.9999999953222316;0.0
0.488281;0.0078125;4.0000000024839579;4.0000000002271126;3.9999999998845359;-2.8887620828754734e-07;-4.3849809117091354e-08;3.9999999996053126;3.9999999973244322;0.0
0.496094;0.0078125;4.0000000002271126;3.9999999998845359;3.9999999999497833;-4.3849809117091354e-08;8.3516624727053568e-09;3.9999999999684537;3.9999999994708162;0.0
0.503906;0.0078125;3.9999999998845359;3.9999999999497833;3.9999999999951563;8.3516624727053568e-09;5.8077489484276157e-09;4.0000000000204441;4.0000000000443858;0.0
0.511719;0.0078125;3.9999999999497833;3.9999999999951563;4.0000000000023395;5.8077489484276157e-09;9.1944230007356964e-10;4.0000000000068718;4.0000000000508749;0.0
0.519531;0.0078125;3.9999999999951563;4.0000000000023395;4.0000000000007914;9.1944230007356964e-10;-1.9815615814877674e-10;3.9999999999999911;4.0000000000089635;0.0
0.527344;0.0078125;4.0000000000023395;4.0000000000007914;3.9999999999999867;-1.9815615814877674e-10;-1.0300027497578412e-10;3.9999999999995235;3.9999999999983791;0.0
0.535156;0.0078125;4.0000000000007914;3.9999999999999867;3.9999999999999449;-1.0300027497578412e-10;-5.3432813729159534e-12;3.9999999999999405;3.9999999999991251;0.0
0.542969;0.0078125;3.9999999999999867;3.9999999999999449;3.9999999999999978;-5.3432813729159534e-12;6.7643668444361538e-12;4.0000000000000275;3.9999999999999662;0.0
0.550781;0.0078125;3.9999999999999449;3.9999999999999978;4.0000000000000027;6.7643668444361538e-12;6.2527760746888816e-13;4.000000000000008;4.0000000000000417;0.0
0.558594;0.0078125;3.9999999999999978;4.0000000000000027;4.0000000000000009;6.2527760746888816e-13;-2.2737367544323206e-13;3.9999999999999987;3.9999999999999969;0.0
0.566406;0.0078125;4.0000000000000027;4.0000000000000009;4.0000000000000115;-2.2737367544323206e-13;1.3642420526593924e-12;3.9999999999999911;3.9999999999999969;0.0
0.574219;0.0078125;4.0000000000000009;4.0000000000000115;3.999999999999996;1.3642420526593924e-12;-1.9895196601282805e-12;4.0000000000000151;3.9999999999999898;0.0
0.582031;0.0078125;4.0000000000000115;3.999999999999996;3.9999999999999893;-1.9895196601282805e-12;-8.5265128291212022e-13;4.0000000000000115;4.0000000000000169;0.0
0.589844;0.0078125;3.999999999999996;3.9999999999999893;4.0000000000000036;-8.5265128291212022e-13;1.8189894035458565e-12;3.9999999999999871;4.0000000000000124;0.0
0.597656;0.0078125;3.9999999999999893;4.0000000000000036;4.0000000000000036;1.8189894035458565e-12;0.0;3.9999999999999991;3.9999999999999831;0.0
0.605469;0.0078125;4.0000000000000036;4.0000000000000036;3.9999999999999947;0.0;-1.1368683772161603e-12;4.0000000000000036;3.9999999999999951;0.0
0.613281;0.0078125;4.0000000000000036;3.9999999999999947;3.9999999999999987;-1.1368683772161603e-12;5.1159076974727213e-13;3.9999999999999942;4.0000000000000009;0.0
0.621094;0.0078125;3.9999999999999947;3.9999999999999987;4.0000000000000009;5.1159076974727213e-13;2.8421709430404007e-13;3.9999999999999978;3.9999999999999942;0.0
0.628906;0.0078125;3.9999999999999987;4.0000000000000009;4.0000000000000027;2.8421709430404007e-13;2.2737367544323206e-13;4.0000000000000018;3.9999999999999987;0.0
0.636719;0.0078125;4.0000000000000009;4.0000000000000027;3.9999999999999973;2.2737367544323206e-13;-6.8212102632969618e-13;4.0000000000000036;3.9999999999999991;0.0
0.644531;0.0078125;4.0000000000000027;3.9999999999999973;4.0000000000000027;-6.8212102632969618e-13;6.8212102632969618e-13;3.9999999999999942;4.0000000000000027;0.0
0.652344;0.0078125;3.9999999999999973;4.0000000000000027;4.0000000000000009;6.8212102632969618e-13;-2.2737367544323206e-13;4.0000000000000018;3.9999999999999876;0.0
0.660156;0.0078125;4.0000000000000027;4.0000000000000009;3.9999999999999969;-2.2737367544323206e-13;-5.1159076974727213e-13;4.0000000000000027;4.0000000000000044;0.0
0.667969;0.0078125;4.0000000000000009;3.9999999999999969;4.0;-5.1159076974727213e-13;3.979039320256561e-13;3.9999999999999982;4.0000000000000036;0.0
0.675781;0.0078125;3.9999999999999969;4.0;4.0000000000000009;3.979039320256561e-13;1.1368683772161603e-13;3.9999999999999982;3.9999999999999925;0.0
0.683594;0.0078125;4.0;4.0000000000000009;4.0000000000000036;1.1368683772161603e-13;3.4106051316484809e-13;3.9999999999999973;3.9999999999999947;0.0
0.691406;0.0078125;4.0000000000000009;4.0000000000000036;3.9999999999999987;3.4106051316484809e-13;-6.2527760746888816e-13;4.0000000000000036;3.9999999999999902;0.0
0.699219;0.0078125;4.0000000000000036;3.9999999999999987;4.0000000000000018;-6.2527760746888816e-13;3.979039320256561e-13;3.9999999999999991;4.0000000000000009;0.0
0.707031;0.0078125;3.9999999999999987;4.0000000000000018;4.0000000000000009;3.979039320256561e-13;-1.1368683772161603e-13;4.0000000000000018;3.9999999999999951;0.0
0.714844;0.0078125;4.0000000000000018;4.0000000000000009;4.0000000000000009;-1.1368683772161603e-13;0.0;3.9999999999999973;3.9999999999999991;0.0
